air_pollution_index,wind_direction,temperature,rain_p_h,weather_description,traffic_volume,time,Month,day
0.8719723183391004,0.05555555555555556,0.8843758110563199,0.0,17,2460,15,3,9
0.685121107266436,0.05555555555555556,0.8843758110563199,0.0,7,2460,15,3,9
0.1903114186851211,0.08333333333333334,0.8839216195172592,0.0,17,2230,16,3,9
0.823529411764706,0.08333333333333334,0.8839216195172592,0.0,7,2230,16,3,9
0.7508650519031143,0.05555555555555556,0.8823643913833378,0.0,17,1539,18,3,9
0.7301038062283738,0.18888888888888888,0.8818777575914871,0.0,17,1330,19,3,9
0.6505190311418686,0.0,0.8811315857773164,0.0,17,1021,21,3,9
0.3494809688581315,0.8611111111111112,0.8803854139631456,0.0,17,723,22,3,9
0.4913494809688582,0.888888888888889,0.8793148196210746,0.0,7,252,0,3,10
0.9826989619377163,0.8611111111111112,0.8793148196210746,0.0,17,252,0,3,10
0.2387543252595156,0.8333333333333334,0.8796067998961848,0.0,17,265,1,3,10
0.2214532871972318,0.8055555555555556,0.8796067998961848,0.0,7,265,1,3,10
0.6816608996539792,0.8055555555555556,0.8791850506099144,0.0,10,807,3,3,10
0.051903114186851215,0.888888888888889,0.8791850506099144,0.0,17,807,3,3,10
0.9065743944636678,0.6944444444444444,0.8791850506099144,0.0,7,807,3,3,10
0.2041522491349481,0.638888888888889,0.8787308590708539,0.0,10,2419,4,3,10
0.031141868512110732,0.638888888888889,0.8787308590708539,0.0,17,2419,4,3,10
0.024221453287197228,0.6944444444444444,0.8787308590708539,0.0,7,2419,4,3,10
0.3079584775086506,0.638888888888889,0.8786010900596938,0.0,17,5325,6,3,10
0.1245674740484429,0.638888888888889,0.8786010900596938,0.0,7,5325,6,3,10
0.28719723183391,0.6111111111111112,0.8786010900596938,0.0,10,5325,6,3,10
0.8062283737024222,0.6666666666666667,0.8786010900596938,0.0,17,5032,7,3,10
0.8615916955017302,0.6666666666666667,0.8786010900596938,0.0,7,5032,7,3,10
0.8269896193771626,0.638888888888889,0.8786010900596938,0.0,10,5032,7,3,10
0.356401384083045,0.7222222222222222,0.8810342590189463,0.0,17,3866,9,3,10
0.726643598615917,0.6944444444444444,0.8810342590189463,0.0,10,3866,9,3,10
0.7750865051903114,0.7222222222222222,0.8810342590189463,0.0,6,3866,9,3,10
0.9619377162629759,0.6666666666666667,0.8810342590189463,0.0,5,3866,9,3,10
0.5709342560553634,0.6666666666666667,0.8810342590189463,0.0,30,3866,9,3,10
0.15570934256055363,0.5833333333333334,0.8824292758889177,0.0,17,3959,10,3,10
0.003460207612456745,0.6111111111111112,0.8824292758889177,0.0,10,3959,10,3,10
0.6055363321799309,0.5555555555555556,0.8824292758889177,0.0,30,3959,10,3,10
0.9411764705882354,0.5833333333333334,0.8824292758889177,0.0,5,3959,10,3,10
0.40484429065743943,0.638888888888889,0.8841811575395796,0.0,10,4200,12,3,10
0.9377162629757786,0.638888888888889,0.8841811575395796,0.0,17,4200,12,3,10
0.5951557093425606,0.6111111111111112,0.8841811575395796,0.0,30,4200,12,3,10
0.5224913494809689,0.6666666666666667,0.8841811575395796,0.0,5,4200,12,3,10
0.6643598615916956,0.7222222222222222,0.8853815208928109,0.0,10,4723,13,3,10
0.31487889273356406,0.638888888888889,0.8853815208928109,0.0,17,4723,13,3,10
0.5536332179930796,0.6111111111111112,0.8853815208928109,0.0,30,4723,13,3,10
0.3633217993079585,0.6666666666666667,0.8867116532572021,0.0,17,5177,14,3,10
0.7889273356401385,0.0,0.8867116532572021,0.0,10,5177,14,3,10
0.3529411764705882,0.6111111111111112,0.8870036335323126,0.0,17,6202,15,3,10
0.45328719723183397,0.0,0.8870036335323126,0.0,10,6202,15,3,10
0.8858131487889274,0.0,0.8870036335323126,0.0,11,6202,15,3,10
0.9965397923875433,0.0,0.8875875940825331,0.0,17,5789,16,3,10
0.3460207612456747,0.0,0.8875875940825331,0.0,13,5789,16,3,10
0.06920415224913495,0.0,0.8875875940825331,0.0,10,5789,16,3,10
0.8581314878892734,0.3666666666666667,0.8871658447962626,0.0,17,4095,17,3,10
0.6608996539792388,0.0,0.8871658447962626,0.0,10,4095,17,3,10
0.24913494809688583,0.0,0.8871982870490528,0.0,13,2782,18,3,10
0.5778546712802769,0.0,0.8871982870490528,0.0,17,2782,18,3,10
0.2110726643598616,0.0,0.8871982870490528,0.0,10,2782,18,3,10
0.5882352941176471,0.6111111111111112,0.8861276927069816,0.0,10,2452,19,3,10
0.4152249134948097,0.5277777777777778,0.8861276927069816,0.0,17,2452,19,3,10
0.7439446366782008,0.5277777777777778,0.8847002335842201,0.0,10,2060,20,3,10
0.5986159169550174,0.0,0.8847002335842201,0.0,17,2060,20,3,10
0.07958477508650519,0.3888888888888889,0.8844082533091099,0.0,10,1407,21,3,10
0.47404844290657444,0.4444444444444445,0.8844082533091099,0.0,17,1407,21,3,10
0.3391003460207612,0.47222222222222227,0.8822346223721775,0.0,10,958,22,3,10
0.19377162629757785,0.0,0.8822346223721775,0.0,17,958,22,3,10
0.6920415224913495,0.0,0.8814560083052168,0.0,17,332,0,3,11
0.3667820069204152,0.0,0.8814560083052168,0.0,10,332,0,3,11
0.16262975778546712,0.0,0.8808396055022061,0.0,10,289,1,3,11
0.9861591695501731,0.0,0.8808396055022061,0.0,17,289,1,3,11
0.15570934256055363,0.0,0.8803854139631456,0.0,10,343,2,3,11
0.4117647058823529,0.0,0.8803854139631456,0.0,17,343,2,3,11
0.2041522491349481,0.0,0.8789255125875942,0.0,10,782,3,3,11
0.5051903114186852,0.0,0.8741889436802491,0.0,10,6655,6,3,11
0.356401384083045,0.044444444444444446,0.8728588113158579,0.0,10,6198,7,3,11
0.2318339100346021,0.0,0.8728588113158579,0.0,17,6198,7,3,11
0.5570934256055364,0.0,0.8742213859330393,0.0,19,5011,8,3,11
0.740484429065744,0.0,0.8746431352193097,0.0,19,4386,9,3,11
0.40484429065743943,0.0,0.8752919802751103,0.0,19,4614,10,3,11
0.8166089965397925,0.0,0.8763625746171815,0.0,19,4759,11,3,11
0.7508650519031143,0.0,0.8757786140669608,0.0,19,4834,12,3,11
0.4256055363321799,0.3888888888888889,0.8752919802751103,0.0,19,5209,13,3,11
0.40138408304498274,0.0,0.8731832338437581,0.0,19,5716,14,3,11
0.9065743944636678,0.0,0.8727939268102777,0.0,19,6381,15,3,11
0.5847750865051904,0.0,0.8707825071372958,0.0,19,6079,16,3,11
0.6747404844290658,0.4166666666666667,0.8712042564235661,0.0,19,4623,17,3,11
0.5155709342560554,0.4166666666666667,0.8666947832857513,0.0,19,3205,18,3,11
0.8477508650519031,0.0,0.8666947832857513,0.0,19,2669,20,3,11
0.9723183391003462,0.33333333333333337,0.8666947832857513,0.0,19,1622,21,3,11
0.5986159169550174,0.0,0.854756034259019,0.0,27,333,0,3,12
0.2768166089965398,0.0,0.854756034259019,0.0,27,264,1,3,12
0.5916955017301039,0.04722222222222222,0.863450558006748,0.0,10,771,3,3,12
0.5640138408304499,0.02777777777777778,0.8553724370620297,0.0,27,2611,4,3,12
0.3806228373702423,0.888888888888889,0.863450558006748,0.0,24,5246,5,3,12
0.71280276816609,1.0,0.8658837269660005,0.0,2,6544,7,3,12
0.2387543252595156,0.9722222222222222,0.8731183493381781,0.0,24,4559,9,3,12
0.33564013840830453,0.02777777777777778,0.8774656112120427,0.0,2,4782,10,3,12
0.013840830449826987,1.0,0.8860303659486115,0.0,4,5074,12,3,12
0.6366782006920416,1.0,0.888560861666234,0.0,4,5313,13,3,12
0.7024221453287197,0.08333333333333334,0.8891123799636648,0.0,27,5875,14,3,12
0.03806228373702422,0.08333333333333334,0.8872956138074228,0.0,27,6759,15,3,12
0.823529411764706,0.05555555555555556,0.8837594082533092,0.0,4,6353,16,3,12
0.9653979238754326,0.02777777777777778,0.8785037633013237,0.0,4,4704,17,3,12
0.39446366782006925,0.05555555555555556,0.8757786140669608,0.0,4,3098,18,3,12
0.7231833910034603,0.02777777777777778,0.8745782507137295,0.0,24,2896,19,3,12
0.45674740484429066,1.0,0.8727290423046976,0.0,2,2344,20,3,12
0.7681660899653979,1.0,0.8725343887879574,0.0,19,1663,21,3,12
0.6228373702422145,1.0,0.8710420451596159,0.0,24,967,22,3,12
0.6643598615916956,0.9444444444444445,0.8677978198806126,0.0,2,375,0,3,13
0.8823529411764707,0.02777777777777778,0.8669218790552817,0.0,2,278,1,3,13
0.3806228373702423,0.02777777777777778,0.8656241889436802,0.0,19,749,3,3,13
0.6678200692041523,0.02777777777777778,0.8649753438878797,0.0,2,2527,4,3,13
0.4256055363321799,1.0,0.8638074227874384,0.0,19,5016,5,3,13
0.31141868512110726,0.02777777777777778,0.8648131326239294,0.0,2,5383,6,3,13
0.46712802768166095,0.05555555555555556,0.8661432649883208,0.0,17,5433,7,3,13
0.9757785467128027,1.0,0.8706202958733456,0.0,19,5493,8,3,13
0.7889273356401385,1.0,0.8746755774720998,0.0,2,4425,9,3,13
0.4982698961937717,1.0,0.8822346223721775,0.0,19,4818,10,3,13
0.8339100346020761,1.0,0.8891123799636648,0.0,2,5026,11,3,13
0.10380622837370243,0.02777777777777778,0.8934596418375291,0.0,2,5015,12,3,13
0.8996539792387543,0.02777777777777778,0.8955035037633012,0.0,2,5493,13,3,13
0.2041522491349481,0.030555555555555558,0.8959252530495718,0.0,2,6011,14,3,13
0.3044982698961938,0.03888888888888889,0.8944329094212302,0.0,10,6943,15,3,13
0.3460207612456747,0.04166666666666667,0.8920646249675579,0.0,13,6098,16,3,13
0.9619377162629759,0.05,0.8920646249675579,0.0,10,6098,16,3,13
0.4152249134948097,0.7361111111111112,0.8897287827666753,0.0,10,4528,17,3,13
0.8373702422145329,0.9722222222222222,0.8889501686997145,0.0,10,3330,18,3,13
0.26297577854671284,0.02777777777777778,0.8889501686997145,0.0,17,3330,18,3,13
0.9411764705882354,1.0,0.8889501686997145,0.0,13,3330,18,3,13
0.1972318339100346,0.05555555555555556,0.8881715546327537,0.0,10,2909,19,3,13
0.8512110726643599,0.05555555555555556,0.8881715546327537,0.0,17,2909,19,3,13
0.32871972318339104,0.08333333333333334,0.8881715546327537,0.0,30,2909,19,3,13
0.1522491349480969,0.05555555555555556,0.8869711912795224,0.0,10,3005,20,3,13
0.8892733564013842,0.02777777777777778,0.8869711912795224,0.0,17,3005,20,3,13
0.8927335640138409,0.05555555555555556,0.8871334025434726,0.0,10,3814,21,3,13
0.8477508650519031,0.9444444444444445,0.8871334025434726,0.0,17,3814,21,3,13
0.8269896193771626,0.9722222222222222,0.8871334025434726,0.0,5,3814,21,3,13
0.4394463667820069,0.9444444444444445,0.8871334025434726,0.0,30,3814,21,3,13
0.6955017301038062,0.9166666666666667,0.8868089800155724,0.0,10,1613,22,3,13
0.9515570934256056,0.9722222222222222,0.8868089800155724,0.0,17,1613,22,3,13
0.71280276816609,0.9444444444444445,0.8868089800155724,0.0,30,1613,22,3,13
0.13494809688581316,1.0,0.8868089800155724,0.0,5,1613,22,3,13
0.32871972318339104,0.02777777777777778,0.8863223462237217,0.0,10,465,0,3,14
0.39792387543252594,0.05555555555555556,0.8863223462237217,0.0,17,465,0,3,14
0.7301038062283738,0.04166666666666667,0.8840513885284195,0.0,10,349,1,3,14
0.2975778546712803,0.02777777777777778,0.8840513885284195,0.0,17,349,1,3,14
0.9238754325259516,0.02777777777777778,0.8814884505580067,0.0,10,360,2,3,14
0.14878892733564014,0.02777777777777778,0.8814884505580067,0.0,17,360,2,3,14
0.2837370242214533,0.05555555555555556,0.8791850506099144,0.0,19,732,3,3,14
0.726643598615917,0.05555555555555556,0.8762003633532313,0.0,19,2364,4,3,14
0.02768166089965398,0.02777777777777778,0.8717233324682065,0.0,24,6660,6,3,14
0.5397923875432526,0.08333333333333334,0.8724695042823775,0.0,17,5744,7,3,14
0.6505190311418686,0.05555555555555556,0.8774656112120427,0.0,7,4742,9,3,14
0.44982698961937717,1.0,0.8785362055541137,0.0,2,5223,10,3,14
0.740484429065744,0.02777777777777778,0.8795743576433948,0.0,19,5463,12,3,14
0.39446366782006925,0.9722222222222222,0.8794445886322346,0.0,2,5748,13,3,14
0.4221453287197232,0.1388888888888889,0.8780495717622632,0.0,24,6129,14,3,14
0.6608996539792388,0.1388888888888889,0.8761030365948612,0.0,24,6497,15,3,14
0.5086505190311419,0.11111111111111112,0.8728263690630679,0.0,2,5915,16,3,14
0.09342560553633217,0.1388888888888889,0.8695497015312743,0.0,2,4668,17,3,14
0.4256055363321799,0.16666666666666669,0.8668894368024915,0.0,2,3900,18,3,14
0.26297577854671284,0.16666666666666669,0.863288346742798,0.0,24,3070,19,3,14
0.25605536332179935,0.16666666666666669,0.8593952764079937,0.0,4,2755,20,3,14
0.6401384083044983,0.16666666666666669,0.857708279262912,0.0,4,2382,21,3,14
0.1314878892733564,0.1388888888888889,0.8540747469504283,0.0,27,2977,22,3,14
0.8546712802768167,0.05555555555555556,0.8480729301842721,0.0,19,757,0,3,15
0.44982698961937717,0.11111111111111112,0.8463859330391902,0.0,2,567,1,3,15
0.013840830449826987,0.06944444444444445,0.8445367246301583,0.0,2,341,2,3,15
0.8927335640138409,0.02777777777777778,0.8419413444069556,0.0,2,402,3,3,15
0.8442906574394464,0.02777777777777778,0.8401570205035038,0.0,2,689,4,3,15
0.2664359861591695,0.08333333333333334,0.8367181417077603,0.0,24,1856,6,3,15
0.39446366782006925,0.05555555555555556,0.8376589670386712,0.0,24,2807,7,3,15
0.010380622837370242,0.02777777777777778,0.8426875162211265,0.0,4,3798,8,3,15
0.44982698961937717,0.9444444444444445,0.8465805865559305,0.0,4,3963,9,3,15
0.782006920415225,1.0,0.8505060991435246,0.0,24,4292,10,3,15
0.4394463667820069,0.9722222222222222,0.8544316117311187,0.0,4,4673,11,3,15
0.02768166089965398,0.08333333333333334,0.8570269919543214,0.0,4,4689,12,3,15
0.40484429065743943,0.05555555555555556,0.8588437581105632,0.0,27,4637,13,3,15
0.6470588235294118,1.0,0.8589410848689333,0.0,27,4726,14,3,15
0.47750865051903113,1.0,0.8587464313521931,0.0,27,4880,15,3,15
0.4290657439446367,1.0,0.856735011679211,0.0,27,4436,16,3,15
0.7681660899653979,0.02777777777777778,0.8502465611212042,0.0,27,4072,17,3,15
0.8927335640138409,0.513888888888889,0.8492084090319232,0.0,27,3560,18,3,15
0.22837370242214536,1.0,0.8458992992473398,0.0,27,2990,19,3,15
0.2906574394463668,0.08333333333333334,0.8431741500129769,0.0,27,3045,20,3,15
0.2110726643598616,0.05555555555555556,0.8398974824811835,0.0,27,2642,21,3,15
0.04498269896193771,0.02777777777777778,0.8373345445107709,0.0,27,1785,22,3,15
0.4186851211072664,1.0,0.8322735530755256,0.0,27,740,0,3,16
0.9619377162629759,0.1388888888888889,0.832662860109006,0.0,17,613,1,3,16
0.4221453287197232,0.9722222222222222,0.8332468206592265,0.0,10,268,3,3,16
0.26297577854671284,0.0,0.8328250713729561,0.0,10,426,4,3,16
0.9377162629757786,0.0,0.8331170516480665,0.0,17,962,6,3,16
0.5017301038062284,0.3611111111111111,0.8331170516480665,0.0,10,962,6,3,16
0.9273356401384084,0.3055555555555556,0.8342200882429276,0.0,17,1647,7,3,16
0.1903114186851211,0.3888888888888889,0.8342200882429276,0.0,5,1647,7,3,16
0.7508650519031143,0.0,0.8342200882429276,0.0,10,1647,7,3,16
0.5951557093425606,0.0,0.8444393978717883,0.0,7,3234,9,3,16
0.13494809688581316,0.5277777777777778,0.8444393978717883,0.0,17,3234,9,3,16
0.5467128027681661,0.0,0.8444393978717883,0.0,10,3234,9,3,16
0.10726643598615918,0.0,0.8476836231507917,0.0,7,3580,10,3,16
0.8546712802768167,0.3888888888888889,0.8476836231507917,0.0,10,3580,10,3,16
0.4429065743944637,0.3611111111111111,0.8521282117830263,0.0,10,4143,11,3,16
0.12110726643598616,0.5833333333333334,0.8567674539320009,0.0,4,4312,12,3,16
0.2249134948096886,0.0,0.8589410848689333,0.0,4,4422,13,3,16
0.9826989619377163,0.0,0.8614391383337658,0.0,27,4165,14,3,16
0.5397923875432526,0.0,0.8605307552556449,0.0,4,4208,15,3,16
0.1453287197231834,0.0,0.8580651440436025,0.0,4,4030,16,3,16
0.9480968858131489,0.0,0.8514469244744355,0.0,4,3830,17,3,16
0.4152249134948097,0.3055555555555556,0.845153127433169,0.0,4,4139,18,3,16
0.6608996539792388,0.3194444444444445,0.8437256683104075,0.0,27,3369,19,3,16
0.10380622837370243,0.33333333333333337,0.8407085388009343,0.0,27,2185,20,3,16
0.06228373702422145,0.19444444444444445,0.8381131585777316,0.0,4,1672,21,3,16
0.9826989619377163,0.2638888888888889,0.8399623669867636,0.0,4,985,22,3,16
0.25951557093425603,0.33333333333333337,0.8420386711653258,0.0,4,379,0,3,17
0.6470588235294118,0.33333333333333337,0.8440500908383078,0.0,19,338,1,3,17
0.615916955017301,0.33333333333333337,0.8454775499610694,0.0,24,295,2,3,17
0.47058823529411764,0.33333333333333337,0.8451855696859589,0.0,2,735,3,3,17
0.5570934256055364,0.3472222222222222,0.8459317415001298,0.0,27,2231,4,3,17
1.0,0.3611111111111111,0.8463534907864002,0.0,27,4570,5,3,17
0.15916955017301038,0.33333333333333337,0.8471321048533611,0.0,4,5512,6,3,17
0.07958477508650519,0.3611111111111111,0.8506683104074747,0.0,2,4718,7,3,17
0.9792387543252595,0.33333333333333337,0.8578056060212822,0.0,24,4103,8,3,17
0.5986159169550174,0.33333333333333337,0.8650726706462496,0.0,24,3974,9,3,17
0.9031141868512111,0.3611111111111111,0.871139371917986,0.0,2,4277,10,3,17
0.7923875432525952,0.2777777777777778,0.8774007267064625,0.0,2,4680,11,3,17
0.6574394463667821,0.2777777777777778,0.8800285491824552,0.0,2,4677,12,3,17
0.40484429065743943,0.33333333333333337,0.8828834674279782,0.0,2,4876,13,3,17
0.17993079584775087,0.33333333333333337,0.8834998702309889,0.0,19,5046,14,3,17
0.6608996539792388,0.33333333333333337,0.8839865040228394,0.0,2,5466,15,3,17
0.2041522491349481,0.3472222222222222,0.8828510251751882,0.0,19,5066,16,3,17
0.03460207612456748,0.3611111111111111,0.8819101998442771,0.0,19,3825,17,3,17
0.8961937716262977,0.33333333333333337,0.8810342590189463,0.0,19,2816,18,3,17
0.9307958477508651,0.33333333333333337,0.8805800674798858,0.0,19,2281,19,3,17
0.48442906574394473,0.3055555555555556,0.8799961069296652,0.0,19,2062,20,3,17
0.4913494809688582,0.3055555555555556,0.8802880872047755,0.0,19,1415,21,3,17
0.38754325259515576,0.2916666666666667,0.8807098364910461,0.0,27,911,22,3,17
0.03460207612456748,0.3055555555555556,0.8794121463794446,0.0,2,292,0,3,18
0.3391003460207612,0.3055555555555556,0.8799961069296652,0.0,2,235,1,3,18
0.07612456747404844,0.3055555555555556,0.8805151829743059,0.0,19,776,3,3,18
0.823529411764706,0.25,0.8803205294575657,0.0,19,2638,4,3,18
0.3737024221453288,0.2638888888888889,0.8799312224240852,0.0,19,5741,5,3,18
0.9065743944636678,0.2777777777777778,0.8791526083571244,0.0,19,6996,6,3,18
0.5501730103806228,0.3055555555555556,0.8812289125356865,0.0,7,6008,7,3,18
0.7577854671280277,0.2916666666666667,0.8862250194653517,0.0,7,4273,9,3,18
0.5916955017301039,0.2777777777777778,0.8862250194653517,0.0,17,4273,9,3,18
0.32179930795847755,0.25,0.8840189462756295,0.0,17,4493,10,3,18
0.4186851211072664,0.23611111111111113,0.8840189462756295,0.0,7,4493,10,3,18
0.6782006920415226,0.22222222222222224,0.8751946535167402,0.0,19,4756,12,3,18
0.17301038062283738,0.2777777777777778,0.8705229691149753,0.0,19,5120,13,3,18
0.0657439446366782,0.2777777777777778,0.8624448481702569,0.0,19,6425,15,3,18
0.10034602076124569,0.2777777777777778,0.8587464313521931,0.0,19,5936,16,3,18
0.2941176470588235,0.3055555555555556,0.8519335582662861,0.0,10,3126,18,3,18
0.7923875432525952,0.2888888888888889,0.8498248118349339,0.0,10,2731,19,3,18
0.5397923875432526,0.275,0.8468076823254607,0.0,10,2343,20,3,18
0.6228373702422145,0.22222222222222224,0.8468076823254607,0.0,17,2343,20,3,18
0.38408304498269896,0.23611111111111113,0.845153127433169,0.0,10,1489,21,3,18
0.47750865051903113,0.25,0.841195172592785,0.0,10,295,0,3,19
0.031141868512110732,0.25,0.8398974824811835,0.0,10,220,1,3,19
0.8200692041522492,0.22222222222222224,0.8372372177524008,0.0,10,751,3,3,19
0.45328719723183397,0.19444444444444445,0.8364586036854399,0.0,7,2560,4,3,19
0.6366782006920416,0.5361111111111111,0.8321437840643655,0.0,2,5909,6,3,19
0.7162629757785468,0.5027777777777778,0.8314949390085649,0.0,10,6125,7,3,19
0.8615916955017302,0.9083333333333333,0.8350635868154684,0.0,7,4334,9,3,19
0.3044982698961938,0.9361111111111111,0.8372047754996107,0.0,7,4608,10,3,19
0.12110726643598616,0.3666666666666667,0.8409356345704645,0.0,27,4964,12,3,19
0.010380622837370242,0.49722222222222223,0.8416818063846354,0.0,27,5276,13,3,19
0.8062283737024222,0.02777777777777778,0.8410329613288348,0.0,27,6723,15,3,19
0.9273356401384084,0.05555555555555556,0.8400921359979237,0.0,27,6153,16,3,19
0.2387543252595156,0.02777777777777778,0.8350960290682586,0.0,27,3234,18,3,19
0.020761245674740483,1.0,0.8339605502206073,0.0,27,2987,19,3,19
0.5363321799307958,0.9722222222222222,0.8305216714248638,0.0,27,1635,21,3,19
0.9861591695501731,0.9166666666666667,0.8285102517518816,0.0,27,1034,22,3,19
0.25259515570934254,0.9722222222222222,0.8254931222424085,0.0,27,326,0,3,20
0.03806228373702422,0.02777777777777778,0.8246496236698676,0.0,27,244,1,3,20
0.38408304498269896,0.9722222222222222,0.8210485336101739,0.0,27,791,3,3,20
0.10034602076124569,0.9722222222222222,0.819134440695562,0.0,27,2607,4,3,20
0.12110726643598616,0.5,0.818226057617441,0.0,27,5685,5,3,20
0.7923875432525952,0.02777777777777778,0.8159550999221385,0.0,27,6986,6,3,20
0.9550173010380624,0.8611111111111112,0.8206916688294835,0.0,27,6250,7,3,20
0.3633217993079585,0.9444444444444445,0.8397352712172332,0.0,10,4654,10,3,20
0.9930795847750865,0.8611111111111112,0.8442123021022581,0.0,4,5044,11,3,20
0.8615916955017302,0.9444444444444445,0.845218011938749,0.0,27,5206,12,3,20
0.21453287197231835,0.9305555555555556,0.850051907604464,0.0,2,5484,13,3,20
0.14878892733564014,0.9166666666666667,0.8567998961847911,0.0,2,6103,14,3,20
0.5121107266435987,0.9722222222222222,0.8555022060731897,0.0,27,6619,15,3,20
0.15570934256055363,0.8611111111111112,0.854885803270179,0.0,19,6148,16,3,20
0.6020761245674741,0.33611111111111114,0.8530690371139372,0.0,19,4707,17,3,20
0.5294117647058824,0.375,0.8506358681546846,0.0,19,3431,18,3,20
0.8996539792387543,0.7611111111111112,0.847229431611731,0.0,19,3030,19,3,20
0.45674740484429066,0.9166666666666667,0.8452828964443292,0.0,19,2695,20,3,20
0.9896193771626297,0.8055555555555556,0.843336361276927,0.0,19,2049,21,3,20
0.5363321799307958,1.0,0.842265766934856,0.0,27,1196,22,3,20
0.4359861591695502,0.4083333333333333,0.8378211783026214,0.0,2,373,0,3,21
0.6643598615916956,0.8333333333333334,0.8358097586296392,0.0,2,309,1,3,21
0.9273356401384084,0.6444444444444445,0.8375940825330912,0.0,2,406,2,3,21
0.4186851211072664,0.888888888888889,0.8361341811575397,0.0,27,861,3,3,21
0.5017301038062284,0.9166666666666667,0.8347391642875682,0.0,2,2358,4,3,21
0.5224913494809689,0.9444444444444445,0.8378860628082013,0.0,27,4068,5,3,21
0.5397923875432526,0.0,0.837431871269141,0.0,24,3675,6,3,21
0.5363321799307958,0.0,0.8373994290163509,0.0,2,3310,7,3,21
0.3494809688581315,0.225,0.8441149753438879,0.0,2,3870,8,3,21
0.8685121107266437,0.0,0.8501816766156243,0.0,2,3479,9,3,21
0.9204152249134948,0.0,0.8554697638203997,0.0,2,3541,10,3,21
0.20069204152249134,0.0,0.860498313002855,0.0,2,4132,11,3,21
0.3598615916955017,0.0,0.8631910199844277,0.0,2,4476,12,3,21
0.9273356401384084,0.0,0.8652024396574098,0.0,19,4913,13,3,21
0.15916955017301038,0.16666666666666669,0.8652024396574098,0.0,19,5254,14,3,21
0.3010380622837371,0.33333333333333337,0.8656566311964703,0.0,19,5830,15,3,21
0.5882352941176471,0.0,0.8660459382299507,0.0,19,5433,16,3,21
0.5224913494809689,0.3611111111111111,0.8658837269660005,0.0,19,4421,17,3,21
0.6055363321799309,0.3055555555555556,0.8657215157020505,0.0,19,3254,18,3,21
0.4982698961937717,0.3888888888888889,0.8661757072411109,0.0,19,2759,19,3,21
0.7647058823529412,0.4444444444444445,0.8661757072411109,0.0,19,2566,20,3,21
0.048442906574394456,0.3888888888888889,0.8667272255385415,0.0,19,2203,21,3,21
0.47404844290657444,0.3611111111111111,0.866467687516221,0.0,19,1559,22,3,21
0.5155709342560554,0.3888888888888889,0.8660134959771607,0.0,10,829,0,3,22
0.9273356401384084,0.25,0.8656890734492603,0.0,10,545,1,3,22
0.2768166089965398,0.3611111111111111,0.8656890734492603,0.0,17,545,1,3,22
0.2214532871972318,0.0,0.864326498832079,0.0,10,367,2,3,22
0.4878892733564014,0.3055555555555556,0.864326498832079,0.0,17,367,2,3,22
0.8512110726643599,0.33333333333333337,0.864326498832079,0.0,30,367,2,3,22
0.6643598615916956,0.3888888888888889,0.8641642875681288,0.0,10,387,3,3,22
0.9757785467128027,0.0,0.8641642875681288,0.0,17,387,3,3,22
0.8754325259515572,0.3888888888888889,0.8641642875681288,0.0,30,387,3,3,22
0.5951557093425606,0.4166666666666667,0.8641642875681288,0.0,5,387,3,3,22
0.9584775086505191,0.3611111111111111,0.8650077861406696,0.0,10,664,4,3,22
1.0,0.3611111111111111,0.8650077861406696,0.0,17,664,4,3,22
0.6401384083044983,0.36388888888888893,0.8650077861406696,0.0,30,664,4,3,22
0.7716262975778547,0.33333333333333337,0.8650077861406696,0.0,10,1188,5,3,22
0.2110726643598616,0.3472222222222222,0.8650077861406696,0.0,17,1188,5,3,22
0.28719723183391,0.33333333333333337,0.8650077861406696,0.0,10,1943,6,3,22
0.08996539792387544,0.4166666666666667,0.8650077861406696,0.0,17,1943,6,3,22
0.44982698961937717,0.20833333333333334,0.8650077861406696,0.0,10,2976,7,3,22
0.4359861591695502,0.0,0.8650077861406696,0.0,17,2976,7,3,22
0.03460207612456748,0.25,0.8650077861406696,0.0,30,2976,7,3,22
0.9653979238754326,0.5,0.8650077861406696,0.0,5,2976,7,3,22
0.9826989619377163,0.3611111111111111,0.8669543213080717,0.0,10,3524,8,3,22
0.6782006920415226,0.3611111111111111,0.8669543213080717,0.0,17,3524,8,3,22
0.7750865051903114,0.3611111111111111,0.8696794705424344,0.0,10,3890,9,3,22
0.9100346020761246,0.3888888888888889,0.8696794705424344,0.0,17,3890,9,3,22
0.9480968858131489,0.3055555555555556,0.8731183493381781,0.0,10,4212,10,3,22
0.2318339100346021,0.37222222222222223,0.8750973267583702,0.0,10,4600,11,3,22
0.8027681660899655,0.2777777777777778,0.8757786140669608,0.0,19,4455,12,3,22
0.3391003460207612,0.25,0.8771087464313523,0.0,10,4776,13,3,22
0.7647058823529412,0.3194444444444445,0.8769140929146121,0.0,10,4492,14,3,22
0.4256055363321799,0.3888888888888889,0.875940825330911,0.0,10,4588,15,3,22
0.3494809688581315,0.3888888888888889,0.8748053464832598,0.0,10,4725,16,3,22
0.9100346020761246,0.3611111111111111,0.8737023098883987,0.0,10,4301,17,3,22
0.7923875432525952,0.33333333333333337,0.8734427718660784,0.0,10,3394,18,3,22
0.4221453287197232,0.33333333333333337,0.8719179859849467,0.0,10,2782,19,3,22
0.782006920415225,0.33333333333333337,0.8708473916428757,0.0,10,2929,20,3,22
